#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution conditionOnRhoSampling="true" id="FBD.t:tree" spec="beast.evolution.speciation.SABirthDeathModel">
#            <parameter id="originFBD.t:tree" lower="0.0" name="origin" upper="100.0">90.0</parameter>
#            <parameter id="diversificationRateFBD.t:tree" lower="0.0" name="diversificationRate">1.0</parameter>
#            <parameter id="turnoverFBD.t:tree" lower="0.0" name="turnover" upper="1.0">0.5</parameter>
#            <parameter id="samplingProportionFBD.t:tree" lower="0.0" name="samplingProportion" upper="1.0">0.5</parameter>
#            <parameter id="rFBD.t:tree" lower="0.0" name="removalProbability" upper="1.0">0.0</parameter>
#            <parameter estimate="false" id="rhoFBD.t:tree" lower="0.0" name="rho" upper="1.0">1.0</parameter>
#            <tree id="Tree.t:tree">
#                <trait id="dateTrait.t:tree" spec="beast.evolution.tree.TraitSet" traitname="date-backward">
#                BodicTshangla=0,
#BurmishOldBurmese=0.8,
#BurmishRangoon=0,
#ChepangChepang=0,
#ChinHakha=0,
#JingphoJingpho=0,
#Karbi=0,
#KhroskyabsWobzi=0,
#KirantiKhaling=0,
#LoloishLisu=0,
#NungicDulong=0,
#Rabha=0,
#SiniticGuangzhou=0,
#SiniticOldChinese=2.55,
#Tangut=0.9,
#TaniBokar=0,
#TibetanBatang=0,
#TibetanOldTibetan=1.2,
#TibetoKinauriBunan=0                
#                                <taxa id="TaxonSet.small" spec="beast.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.small"/>
#            </tree>
#        </distribution>
#        <prior id="bcov_alpha_prior.s:small" name="distribution">
#            <parameter id="bcov_alpha.s:small" lower="1.0E-4" name="x" upper="1.0">0.5</parameter>
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="bcov_s_prior.s:small" name="distribution">
#            <parameter id="bcov_s.s:small" lower="1.0E-4" name="x" upper="Infinity">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="alpha" upper="0.0">0.05</parameter>
#                <parameter id="RealParameter.1" lower="0.0" name="beta" upper="0.0">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="diversificationRatePriorFBD.t:tree" name="distribution" x="@diversificationRateFBD.t:tree">
#            <Uniform id="Uniform.6" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="originPriorFBD.t:tree" name="distribution" x="@originFBD.t:tree">
#            <Uniform id="Uniform.5" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="samplingProportionPriorFBD.t:tree" name="distribution" x="@samplingProportionFBD.t:tree">
#            <Uniform id="Uniform.8" name="distr"/>
#        </prior>
#        <prior id="turnoverPriorFBD.t:tree" name="distribution" x="@turnoverFBD.t:tree">
#            <Uniform id="Uniform.7" name="distr"/>
#        </prior>
#        <distribution id="OldChinese.prior" spec="beast.math.distributions.MRCAPrior" tipsonly="true" tree="@Tree.t:tree">
#            <taxonset id="OldChinese" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="SiniticOldChinese" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.10" lower="2.3" name="distr" upper="2.8"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.small" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree" useAmbiguities="true">
#            <data ascertained="true" data="@small" excludeto="1" filter="-" id="orgdata.small" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="TwoStateCovarion.0" spec="beast.evolution.datatype.TwoStateCovarion"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="SiteModel.s:small" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:small" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:small" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:small" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel alpha="@bcov_alpha.s:small" id="covarion" spec="beast.evolution.substitutionmodel.BinaryCovarion" switchRate="@bcov_s.s:small">
#                    <parameter dimension="2" id="frequencies.s:small" lower="0.0" name="vfrequencies" upper="1.0">0.5 0.5</parameter>
#                    <parameter dimension="2" estimate="false" id="hiddenfrequencies.s:small" lower="0.0" name="hfrequencies" upper="1.0">0.5 0.5</parameter>
#                    <frequencies data="@small" estimate="false" id="dummyfrequencies.s:small" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.small	TreeHeight.t:tree	mutationRate.s:small	bcov_alpha.s:small	bcov_s.s:small	frequencies.s:small1	frequencies.s:small2	FBD.t:tree	diversificationRateFBD.t:tree	turnoverFBD.t:tree	samplingProportionFBD.t:tree	originFBD.t:tree	SACountFBD.t:tree	logP(mrca(OldChinese.prior))	height(SiniticOldChinese)	clockRate.c:clock
530000	-8457.478396731281	-8403.684137163273	-53.79425956800833	-8403.684137163273	8.636864851608268	1.0	0.13276199068750472	0.1763201299260154	0.9900183826779425	0.009981617322057757	-53.034447595208796	0.08114974415098694	0.6515330695608057	0.26660823471599443	9.276278209099484	3	0.6931471805599453	2.4559768157566895	0.0039079517209032084
540000	-8457.666704906547	-8407.386690354946	-50.28001455160074	-8407.386690354946	6.881456686365722	1.0	0.17479274039341833	0.17561067490525287	0.9900183826779425	0.009981617322057757	-49.52410372713553	0.11904942943287343	0.2343739270889236	0.7352853627333384	7.539481597816974	3	0.6931471805599453	2.3387104003692913	0.004981175235167812
550000	-8455.907899623764	-8399.002247980961	-56.90565164280331	-8399.002247980961	8.086323221769614	1.0	0.14408165564113537	0.17561067490525287	0.9917540826743139	0.008245917325686398	-56.1497408183381	0.24688413287805336	0.01714613121503691	0.7764462433016421	10.468082410037837	3	0.6931471805599453	2.443477306913387	0.0033999037031433887
560000	-8453.690686981197	-8398.93629637253	-54.7543906086673	-8398.93629637253	8.57777865297681	1.0	0.13705611665940573	0.17561067490525287	0.9917540826743139	0.008245917325686398	-53.99847978420209	0.16535900201383488	0.36553271501997203	0.3471519116919404	16.6159243023706	3	0.6931471805599453	2.3259005611016175	0.003726562483899717
570000	-8462.195148220897	-8407.65369344543	-54.541454775466626	-8407.65369344543	7.932824075885466	1.0	0.17731662095478196	0.11433877373784652	0.9911282295009864	0.008871770499013831	-54.199319683959615	0.2133994283109765	0.11327766655731222	0.6196052992528016	9.971976283031838	3	0.6931471805599453	2.328004234232033	0.0036548483707819304
580000	-8455.903137478845	-8403.733863677604	-52.169273801241175	-8403.733863677604	7.93696664608438	1.0	0.1333826786784652	0.17530836986363604	0.989950617688233	0.010049382311767193	-51.415029994253416	0.15106575291292415	0.20921133564661928	0.3156910337420962	9.497045125449024	3	0.6931471805599453	2.328004234232033	0.0044706599880249736
590000	-8456.092281726402	-8401.985602967305	-54.10667875909769	-8401.985602967305	7.907387283150267	1.0	0.16769262077166447	0.15580770900256988	0.989950617688233	0.010049382311767193	-53.46641274637383	0.05507099875400796	0.5520095595565185	0.347953527257309	11.219593444681044	3	0.6931471805599453	2.3564878657304122	0.004748872751202364
600000	-8455.090068789654	-8402.82263925141	-52.267429538244336	-8402.82263925141	8.167888488660079	1.0	0.13244802720674478	0.16291701873094938	0.9900847167092706	0.009915283290729614	-51.584065141807145	0.10386573681432375	0.519825440781041	0.2887589702119751	8.627885236007618	3	0.6931471805599453	2.5242842365827256	0.0043110789358369915
610000	-8461.659558151981	-8407.063670393047	-54.59588775893505	-8407.063670393047	8.05172690017949	1.0	0.13170864447909297	0.16291701873094938	0.9894372105744527	0.010562789425547552	-53.91252336249786	0.08028621385838858	0.6086797534571206	0.1668303472944726	12.527899622344634	3	0.6931471805599453	2.5180441612789495	0.004485526115466135
620000	-8460.481815510064	-8400.953230880306	-59.52858462975683	-8400.953230880306	8.641866259907399	1.0	0.11535376395934885	0.19047908445137027	0.9894372105744527	0.010562789425547552	-58.693977685351996	0.11146785734678327	0.1314937545105532	0.5941041919858343	10.528534216273925	2	0.6931471805599453	2.634873597025148	0.004442302177420687
630000	-8455.187543304213	-8404.18317927583	-51.00436402838332	-8404.18317927583	6.970931988670109	1.0	0.14218709511094343	0.1876607609644266	0.9894372105744527	0.010562789425547552	-50.184200115801595	0.09801674288049483	0.4628592465758076	0.39542467004564197	9.604578913192114	3	0.6931471805599453	2.3086003425427877	0.005142292701037066
640000	-8455.30131988451	-8399.567644849561	-55.73367503494697	-8399.567644849561	8.585613256595952	1.0	0.16690385927056725	0.1652226044146742	0.9891527025263975	0.010847297473602692	-55.03673001618951	0.13861702508796103	0.19914711629246018	0.5252618001118865	24.06427107151185	3	0.6931471805599453	2.689778950354838	0.004378251326577515
650000	-8452.633101806945	-8399.274604044658	-53.35849776228668	-8399.274604044658	9.185626145859713	1.0	0.14087984026936742	0.15161256739699028	0.9903922988253708	0.009607701174629453	-52.74458079567758	0.18465484502490787	0.20510385496347885	0.5073967172820875	9.556637947798064	3	0.6931471805599453	2.593663131023174	0.004309704874771022
660000	-8452.08021879688	-8398.451146631473	-53.62907216540843	-8398.451146631473	9.119972138001573	1.0	0.1446692459866486	0.15161256739699028	0.9903922988253708	0.009607701174629453	-53.01515519879933	0.15329767250848148	0.24697856326777357	0.39391340605803954	11.845672970812355	3	0.6931471805599453	2.387357838596383	0.004112041213351718
670000	-8458.951763934834	-8410.265311877658	-48.68645205717641	-8410.265311877658	7.928864522904924	1.0	0.1922481340161769	0.09968448944079714	0.9903922988253708	0.009607701174629453	-48.476080260195474	0.14589403605735066	0.3121379881862211	0.37718903375611207	8.172669596260267	3	0.6931471805599453	2.387357838596383	0.005254103313482088
680000	-8456.496104867752	-8402.814825925281	-53.68127894247051	-8402.814825925281	7.648534880633667	1.0	0.11900930485243709	0.15635178250554152	0.9903922988253708	0.009607701174629453	-53.03764694376254	0.23612293699461354	0.2707206237027102	0.1911864520693144	9.46363527845198	3	0.6931471805599453	2.368631934433342	0.004752882227020308
690000	-8459.481640097838	-8402.390096666159	-57.09154343167927	-8402.390096666159	8.46492638989879	1.0	0.1555354085606189	0.15635178250554152	0.9903922988253708	0.009607701174629453	-56.447911432971296	0.21596529402865894	0.22592306364455159	0.43690865761786823	16.43500710358399	2	0.6931471805599453	2.3010189692457974	0.00445425683744729
700000	-8452.297761641701	-8398.646391320637	-53.65137032106466	-8398.646391320637	8.133538941259138	1.0	0.12927136844580178	0.17031972749462734	0.9901683254650379	0.009831674534962455	-52.92505103861503	0.08922141633241903	0.30356455585172043	0.5772537486704236	13.765529794917315	3	0.6931471805599453	2.30547434481318	0.0045604575339051314
710000	-8458.73020242941	-8402.273002916087	-56.457199513322415	-8402.273002916087	8.2839940191737	1.0	0.12572883475067476	0.13991939182787339	0.9901683254650379	0.009831674534962455	-55.92070065410717	0.1549364186781009	0.4930163930438164	0.14458436766276345	10.13405352938261	2	0.6931471805599453	2.3596727119966623	0.003945740036012695
720000	-8460.737313352742	-8403.524301586072	-57.21301176666879	-8403.524301586072	8.961739510656802	1.0	0.13018426605765454	0.20250685226210965	0.991148066574709	0.0088519334252913	-56.31903228324391	0.13506068976315758	0.6079183967840596	0.18082314537692903	13.63325436111478	3	0.6931471805599453	2.390705886109117	0.003610387166497208
730000	-8452.128815524833	-8400.603779654104	-51.52503587072888	-8400.603779654104	6.977186544828512	1.0	0.09164027509738307	0.20282502574498562	0.991148066574709	0.0088519334252913	-50.62953312609345	0.14366223378297066	0.36068524515325	0.24228165342545588	10.45026414835504	3	0.6931471805599453	2.390705886109117	0.004217627442278211
740000	-8454.701884405387	-8399.251418139302	-55.45046626608563	-8399.251418139302	8.782364343667167	1.0	0.1457427611683433	0.14364295937055838	0.9910058889072004	0.00899411109279984	-54.888643976795144	0.07233685799501942	0.4583563522977553	0.37697389700044154	18.303702026518906	3	0.6931471805599453	2.4963687151628005	0.0038571212325287678
750000	-8461.284355657293	-8409.479692120953	-51.80466353634063	-8409.479692120953	7.77993605862808	1.0	0.13470932005848363	0.1654962588253526	0.9881572485713005	0.011842751428699718	-51.106118990536736	0.16797211909789	0.16399714666221638	0.42530075469781053	12.277326578445695	3	0.6931471805599453	2.317570240721665	0.005684271727856298
760000	-8458.388052301443	-8402.493713151356	-55.89433915008708	-8402.493713151356	8.905088537934043	1.0	0.16609313657888058	0.11844972981641991	0.990829667074006	0.009170332925994184	-55.51823619986792	0.1417767614378679	0.28015981580039157	0.594002168142794	14.54404968031468	3	0.6931471805599453	2.447423283295272	0.003735512295012811
770000	-8455.117098492456	-8400.776455933403	-54.3406425590529	-8400.776455933403	8.000017091483283	1.0	0.1475918295703736	0.15880580630578717	0.9910371639148765	0.008962836085123674	-53.681970212119964	0.18811535078456357	0.29124058554634	0.30030472970869587	14.770532544643505	3	0.6931471805599453	2.325304548483961	0.0036732565519220365
780000	-8455.633962032847	-8401.548666890894	-54.08529514195208	-8401.548666890894	8.383102022892729	1.0	0.19292109484640496	0.12085059413698411	0.9910371639148765	0.008962836085123674	-53.689889050147656	0.11185267100205316	0.16590411962935236	0.7471853285478582	8.684034589380342	3	0.6931471805599453	2.325304548483961	0.003588553091594888
790000	-8459.633132892432	-8405.197189616943	-54.435943275488	-8405.197189616943	8.25589324469214	1.0	0.20090309609558718	0.1274466741405708	0.9910371639148765	0.008962836085123674	-53.98939171464315	0.10469357671559706	0.29810307914916645	0.3426653153935281	15.807425063379057	3	0.6931471805599453	2.3732469801577993	0.003763824508642466
800000	-8458.064686547577	-8405.843185201884	-52.2215013456939	-8405.843185201884	8.148171603505705	1.0	0.20090309609558718	0.09268587422109931	0.9910371639148765	0.008962836085123674	-52.08098372281776	0.11409470481672263	0.3533925699501955	0.5971772992704634	8.51242166236733	3	0.6931471805599453	2.5139914003885124	0.003915840518013459
810000	-8453.628215957742	-8402.087556274162	-51.540659683580145	-8402.087556274162	7.297469321822048	1.0	0.1935529482631595	0.1394656559102427	0.9910371639148765	0.008962836085123674	-51.00729189995976	0.11119086378793139	0.4418390559412059	0.3101867480756795	14.727186440774206	3	0.6931471805599453	2.4561865984215623	0.00396065350612121
820000	-8454.411657896857	-8401.377493530248	-53.034164366609566	-8401.377493530248	8.511010725292252	1.0	0.1271917962621303	0.14679261158653487	0.9910371639148765	0.008962836085123674	-52.45142159947672	0.12695361410788772	0.21929497802063458	0.5489748210687924	13.456943362526019	3	0.6931471805599453	2.550302323099679	0.0036883808797301874
830000	-8462.722312839182	-8407.732359485764	-54.9899533534167	-8407.732359485764	7.808196866481497	1.0	0.10907296011873897	0.1631420196603645	0.9910371639148765	0.008962836085123674	-54.30525533901094	0.1643596545890085	0.3323097081495159	0.4607110180891363	10.824533619048449	3	0.6931471805599453	2.4941497438163562	0.003921880682961139
840000	-8454.613842920184	-8398.315038446814	-56.29880447337089	-8398.315038446814	8.50201121859811	1.0	0.09035862662115976	0.226255127654565	0.9910371639148765	0.008962836085123674	-55.29710511680667	0.13817962253644148	0.2462518128100518	0.4322287119331392	9.005044595477875	2	0.6931471805599453	2.7005704145397997	0.0037582702655821186
850000	-8461.634044315062	-8408.030548832896	-53.60349548216639	-8408.030548832896	9.226195742998845	1.0	0.12252644061349494	0.226255127654565	0.9896457872726313	0.010354212727368868	-52.601796125602164	0.15339543373547923	0.3453699768437582	0.3148443343686717	11.32890801276158	3	0.6931471805599453	2.3557432812853047	0.0045084037134170375
860000	-8458.946164282457	-8405.68815381412	-53.25801046833615	-8405.68815381412	7.277918453535814	1.0	0.1544442987495577	0.226255127654565	0.9896457872726313	0.010354212727368868	-52.25631111177193	0.07564767576660447	0.5044371530715913	0.31108635008348545	20.510641648892395	3	0.6931471805599453	2.3096340832123707	0.00465793056075966
870000	-8457.137420715157	-8407.14410029185	-49.99332042330817	-8407.14410029185	7.43038612885063	1.0	0.14892149044044534	0.14162340022996525	0.9896457872726313	0.010354212727368868	-49.445151470882394	0.11821202079994966	0.33277958275045877	0.5303026068170883	8.559147881633601	3	0.6931471805599453	2.3315007401500476	0.005119947057082631
880000	-8465.103919367239	-8408.987516069586	-56.11640329765214	-8408.987516069586	8.077942068720926	1.0	0.16477938101755266	0.14490707544560663	0.989202376915147	0.010797623084853136	-55.546130785911615	0.16754654978298572	0.06999602332405332	0.8032774593627675	8.50807030320369	2	0.6931471805599453	2.309982579714223	0.004983244641471447
890000	-8451.932052147034	-8401.458999485583	-50.47305266145126	-8401.458999485583	7.5751629631553214	1.0	0.1669474390324929	0.12348465427699451	0.989901644001878	0.010098355998122224	-50.056899389008095	0.1470142625068641	0.3174282277333574	0.43971392455786656	7.653719988153844	3	0.6931471805599453	2.309982579714223	0.0045767627815595366
900000	-8453.256237405707	-8400.947522433675	-52.308714972032035	-8400.947522433675	7.982122353073607	1.0	0.18055567518505947	0.11222223154712821	0.989901644001878	0.010098355998122224	-51.984541928956176	0.15572959883839568	0.09432761241103539	0.7344453231286949	12.164715567996668	3	0.6931471805599453	2.6085666296272576	0.004277409082535931
910000	-8456.588750899302	-8402.895617558357	-53.693133340944044	-8402.895617558357	7.865286044050777	1.0	0.2040344661772465	0.11222223154712821	0.989901644001878	0.010098355998122224	-53.368960297868185	0.11735233146432661	0.134986604159718	0.50387401397052	8.173573566533367	3	0.6931471805599453	2.3154835883484086	0.004201026570748455
920000	-8458.123857722057	-8407.73603559262	-50.387822129438824	-8407.73603559262	7.963192278137814	1.0	0.1321833012020418	0.1648419002288491	0.989901644001878	0.010098355998122224	-49.69310668689249	0.16790283399576061	0.20495578541155424	0.5189147854106145	9.36034258636603	3	0.6931471805599453	2.3154835883484086	0.004653237865667329
930000	-8451.998954871286	-8398.490101788475	-53.50885308281098	-8398.490101788475	7.9611882196398245	1.0	0.17214245134694844	0.1565913907569526	0.9905293890545512	0.009470610945448937	-52.863742367892414	0.12477472321650336	0.5179760877693894	0.2023696815528509	12.624671952344327	3	0.6931471805599453	2.346754592329201	0.00407473046043658
940000	-8456.16506233464	-8401.01307310669	-55.15198922795076	-8401.01307310669	7.970883395997923	1.0	0.13428256974934677	0.1565913907569526	0.9905293890545512	0.009470610945448937	-54.50687851303219	0.0970253915516861	0.4364005359660915	0.5481720320111773	10.873887602074568	3	0.6931471805599453	2.3085161717685723	0.0037716610803830214
950000	-8459.738890276509	-8407.664981331729	-52.07390894478057	-8407.664981331729	8.134616199700673	1.0	0.1746105659284791	0.11454097633750317	0.9905293890545512	0.009470610945448937	-51.73007508766754	0.13028225310899733	0.22198509265831667	0.5686629685406045	14.305533900385559	3	0.6931471805599453	2.3085161717685723	0.004907379371015064
960000	-8460.657023741765	-8404.500794862864	-56.15622887890134	-8404.500794862864	7.508944208847152	1.0	0.19445523689302355	0.11219671136351417	0.9905293890545512	0.009470610945448937	-55.83227444959178	0.07176760430642665	0.19828944037036209	0.7144551365602168	20.0371654894985	3	0.6931471805599453	2.3085161717685723	0.003946518512796167
970000	-8456.425079444278	-8404.467717107884	-51.9573623363943	-8404.467717107884	7.019769639157563	1.0	0.18483858369898598	0.16388958267146617	0.9905293890545512	0.009470610945448937	-51.26824633957425	0.22124973520017716	0.17738510107884753	0.4163710111660321	10.6995076958977	3	0.6931471805599453	2.3085161717685723	0.004107130187140533
980000	-8472.075322134804	-8416.94254250717	-55.13277962763533	-8416.94254250717	7.123111593151042	1.0	0.1292942039263107	0.16388958267146617	0.9910615888147156	0.008938411185284528	-54.44366363081528	0.06575080761712813	0.6598802596422634	0.3555988666914113	16.24017630085621	3	0.6931471805599453	2.300629810122479	0.003425284009249785
990000	-8460.0684192257	-8411.118651370574	-48.94976785512555	-8411.118651370574	7.169676882874155	1.0	0.28692574202750554	0.03515432209472541	0.9910615888147156	0.008938411185284528	-49.73599846927401	0.15848380713658936	0.22334610072950173	0.3230026264865865	7.372371662520062	3	0.6931471805599453	2.3779428605947186	0.004348292465447282
1000000	-8457.300712452867	-8404.063335925306	-53.237376527560976	-8404.063335925306	8.48782263000001	1.0	0.2245796072607687	0.11133458600265884	0.9910615888147156	0.008938411185284528	-52.92083635087438	0.23024339180444842	0.10161140144201511	0.5452438068561097	10.855218602401791	3	0.6931471805599453	2.3779428605947186	0.0038093775317305325
1010000	-8459.023344021187	-8408.367501996938	-50.655842024249544	-8408.367501996938	7.866353592143333	1.0	0.22154650840264858	0.08496342169012241	0.9910615888147156	0.008938411185284528	-50.59874213269964	0.15787067838195334	0.4095282337234475	0.35643199219875066	8.26476125344037	3	0.6931471805599453	2.3779428605947186	0.004016250908354401
1020000	-8464.818053124296	-8412.681433558637	-52.13661956565922	-8412.681433558637	8.084420181928808	1.0	0.18699010272611435	0.12002355996824758	0.9910615888147156	0.008938411185284528	-51.747819795802975	0.1571539768944287	0.2525014220952647	0.5944317063333241	14.29699195831945	3	0.6931471805599453	2.3942424940104248	0.00423700755185775
1030000	-8460.75322221769	-8406.699594633475	-54.05362758421488	-8406.699594633475	7.804650781850037	1.0	0.21506611634907832	0.07313986434826626	0.9902914632994123	0.009708536700587864	-54.14006495753976	0.18907696370714708	0.2381835401610379	0.26056049656026764	11.176455750300534	3	0.6931471805599453	2.5092988253188997	0.0037770735271595115
1040000	-8457.908649878824	-8403.134070736183	-54.77457914264058	-8403.134070736183	8.95188663342531	1.0	0.07526890507357545	0.21792957321296422	0.9894508155521896	0.010549184447810604	-53.809329070869474	0.14491886308078647	0.45069615916722827	0.20062598035611626	11.072916985227236	3	0.6931471805599453	2.3988182810904712	0.0045025937857624395
1050000	-8455.554640581777	-8402.644943661242	-52.90969692053433	-8402.644943661242	7.967906933484842	1.0	0.1075140842879087	0.21792957321296422	0.9894508155521896	0.010549184447810604	-51.94444684876322	0.14344720978420375	0.19091540743831814	0.528080882890548	9.990399136127085	3	0.6931471805599453	2.784093974655516	0.0045518698853947975
1060000	-8460.698153737772	-8403.934651181253	-56.76350255651875	-8403.934651181253	9.118958804645123	1.0	0.04662845387821639	0.2381950404783213	0.9896856836185883	0.010314316381411842	-55.71175394828163	0.0718394055240055	0.33477397102675505	0.6887221506301576	10.849585471272773	3	0.6931471805599453	2.4851941516624856	0.004822950975752528
1070000	-8459.174670381119	-8400.721399283213	-58.45327109790596	-8400.721399283213	8.829893006551837	1.0	0.12659582547350864	0.2381950404783213	0.9897632672280345	0.010236732771965688	-57.40152248966884	0.10002296914938928	0.5267052855787882	0.15775174302848596	13.713258153097156	2	0.6931471805599453	2.5437784259187053	0.003917184115854065
1080000	-8459.0523762507	-8402.565354853103	-56.4870213975966	-8402.565354853103	8.18309136962762	1.0	0.12023559501122509	0.2579027427676755	0.9897632672280345	0.010236732771965688	-55.35778394276784	0.11710083912778116	0.3700999247283324	0.27201208215263756	10.629369147163077	2	0.6931471805599453	2.5792790620119552	0.004229825910371058
1090000	-8462.684149529869	-8411.974948472473	-50.709201057395724	-8411.974948472473	8.276964883733516	1.0	0.14815584720494	0.16029775465988022	0.9897632672280345	0.010236732771965688	-50.041496122036534	0.15229878689045356	0.28005270719375813	0.5187219522217602	10.686166376710162	3	0.6931471805599453	2.3908655263706287	0.005078008065208982
1100000	-8462.42539319128	-8405.3246229029	-57.10077028838256	-8405.3246229029	9.327483798270986	1.0	0.14341921646174566	0.15363034004542914	0.9897632672280345	0.010236732771965688	-56.47409163310159	0.08838023743767122	0.35276840639920676	0.36923497066052063	21.140553642228568	3	0.6931471805599453	2.408111307760628	0.003643922015866407
1110000	-8459.415092771384	-8406.42881068291	-52.98628208847345	-8406.42881068291	8.15756147152621	1.0	0.15259837375860977	0.15999398159779743	0.9897632672280345	0.010236732771965688	-52.32040954066825	0.21138570293067535	0.060565592212191745	0.6504122440011315	8.92903671787124	3	0.6931471805599453	2.33121500470001	0.004560168247109208
1120000	-8466.334377778949	-8414.357262598083	-51.97711518086532	-8414.357262598083	7.931464696304661	1.0	0.17363170701567082	0.13312461187144403	0.9897632672280345	0.010236732771965688	-51.488587619676935	0.15098889011374966	0.5427364382515211	0.2969427195212665	10.193401814711795	3	0.6931471805599453	2.33121500470001	0.0050854525766500435
1130000	-8462.932439371001	-8404.728352014874	-58.20408735612775	-8404.728352014874	7.468108593832526	1.0	0.15226842626686385	0.12073397907622374	0.9897632672280345	0.010236732771965688	-57.809610073102945	0.06903569850366313	0.4186505274562689	0.11233861932499814	14.37972177909258	3	0.6931471805599453	2.33121500470001	0.004250805073633908
1140000	-8462.79442181311	-8401.941660823462	-60.852760989647805	-8401.941660823462	8.110361012605104	1.0	0.23177857204871963	0.12073397907622374	0.9897632672280345	0.010236732771965688	-60.458283706623	0.1732513433494656	0.1527301799307182	0.38940370456955276	25.476306871432357	2	0.6931471805599453	2.436900325862402	0.004216304441139616
1150000	-8466.974587788056	-8412.438702342191	-54.535885445863784	-8412.438702342191	8.080560506049018	1.0	0.23177857204871963	0.09650877829125235	0.9897632672280345	0.010236732771965688	-54.35658853551758	0.08978278577417252	0.09632606448748468	0.8191195403196703	9.273666029145902	3	0.6931471805599453	2.7962706776547543	0.004513919318130451
1160000	-8464.020351111876	-8408.436387517304	-55.583963594571735	-8408.436387517304	8.172055166296786	1.0	0.20331713912685376	0.06428487921282239	0.9898972381095114	0.010102761890488877	-55.793883125120175	0.14097123508294218	0.31364727998308833	0.15940721215447137	25.662842414092193	3	0.6931471805599453	2.5575742198488554	0.004021218005233253
1170000	-8461.499695881004	-8408.402015312962	-53.09768056804265	-8408.402015312962	7.975598197247968	1.0	0.18897847542382543	0.12434560831548223	0.9898972381095114	0.010102761890488877	-52.67484063722711	0.1309915603621155	0.4771869323858184	0.200742272221522	12.762546631773732	3	0.6931471805599453	2.300257658934225	0.0038778997486700406
1180000	-8460.459804254984	-8403.92765622423	-56.53214803075365	-8403.92765622423	7.954418959435046	1.0	0.20260228109420625	0.1550935038987687	0.9898972381095114	0.010102761890488877	-55.89631814355881	0.23582721151158864	0.3045312821385434	0.28873729333050735	10.387725615167595	2	0.6931471805599453	2.4301584332154045	0.0044464395153432975
1190000	-8462.966010757233	-8408.730152329133	-54.23585842809989	-8408.730152329133	7.022723883256785	1.0	0.20260228109420625	0.1532373000433388	0.9898972381095114	0.010102761890488877	-53.611652622474544	0.2759742222128533	0.12726826797760202	0.32755760046301985	12.309191844839342	3	0.6931471805599453	2.365281622125604	0.0042404875510956355
1200000	-8462.388247161447	-8408.595446259851	-53.792800901595164	-8408.595446259851	8.825835924102545	1.0	0.18550403364022652	0.10380997874946624	0.9898972381095114	0.010102761890488877	-53.543492148137624	0.1084579883180569	0.3907231891253426	0.3294681399604936	16.148946221335915	3	0.6931471805599453	2.4633801529559465	0.0039828827224378475
1210000	-8457.329699832415	-8406.101781529887	-51.227918302528025	-8406.101781529887	7.783174456422084	1.0	0.18550403364022652	0.16387871371481436	0.9898972381095114	0.010102761890488877	-50.538866397530825	0.1355121949210412	0.35361016198812645	0.322851241821098	8.224455844289066	3	0.6931471805599453	2.351240927130419	0.00403268264192283
1220000	-8463.851445895014	-8412.345838500933	-51.50560739408063	-8412.345838500933	7.231612003728932	1.0	0.17774907119758304	0.1081693855203164	0.9898972381095114	0.010102761890488877	-51.21678323162602	0.13631316362855858	0.4570521516872885	0.2961504595259029	9.48344644671244	3	0.6931471805599453	2.452841518546491	0.004123904007546275
